1988-09-07;272.661;;;;;;;;;;;;;;;;;;
1988-09-08;272.685;;;;;;;;;;;;;;;;;;
1988-09-09;273.776;;;;;;;;;;;;;;;;;;
1988-09-12;273.412;;;;;;;;;;;;;;;;;;
1988-09-13;274.415;;;;;;;;;;;;;;;;;;
1988-09-14;276.361;;;;;;;;;;;;;;;;;;
1988-09-15;275.161;;;;;;;;;;;;;;;;;;
1988-09-16;277.757;;;;;;;;;;;;;;;;;;
1988-09-19;275.892;;;;;;;;;;;;;;;;;;
1988-09-20;276.934;;;;;;;;;;;;;;;;;;
1988-09-21;277.425;;;;;;;;;;;;;;;;;;
1988-09-22;276.419;;;;;;;;;;;;;;;;;;
1988-09-23;277.015;;;;;;;;;;;;;;;;;;
1988-09-26;276.320;;;;;;;;;;;;;;;;;;
1988-09-27;275.697;;;;;;;;;;;;;;;;;;
1988-09-28;276.549;;;;;;;;;;;;;;;;;;
1988-09-29;280.181;;;;;;;;;;;;;;;;;;
1988-09-30;279.488;;;;;;;;;;;;;;;;;;
1988-10-03;279.085;;;;;;;;;;;;;;;;;;
1988-10-04;278.347;;;;;;;;;;;;;;;;;;
1988-10-05;279.622;;;;;;;;;;;;;;;;;;
1988-10-06;280.169;;;;;;;;;;;;;;;;;;
1988-10-07;286.037;;;;;;;;;;;;;;;;;;
1988-10-10;286.212;;;;;;;;;;;;;;;;;;
1988-10-11;285.903;;;;;;;;;;;;;;;;;;
1988-10-12;281.841;;;;;;;;;;;;;;;;;;
1988-10-13;283.117;;;;;;;;;;;;;;;;;;
1988-10-14;283.437;;;;;;;;;;;;;;;;;;
1988-10-17;284.393;;;;;;;;;;;;;;;;;;
1988-10-18;287.462;;;;;;;;;;;;;;;;;;
1988-10-19;284.983;;;;;;;;;;;;;;;;;;
1988-10-20;291.064;;;;;;;;;;;;;;;;;;
1988-10-21;291.870;;;;;;;;;;;;;;;;;;
1988-10-24;290.492;;;;;;;;;;;;;;;;;;
1988-10-25;290.624;;;;;;;;;;;;;;;;;;
1988-10-26;289.663;;;;;;;;;;;;;;;;;;
1988-10-27;285.443;;;;;;;;;;;;;;;;;;
1988-10-28;286.745;;;;;;;;;;;;;;;;;;
1988-10-31;287.270;;;;;;;;;;;;;;;;;;
1988-11-01;287.506;;;;;;;;;;;;;;;;;;
1988-11-02;287.507;;;;;;;;;;;;;;;;;;
1988-11-03;287.714;;;;;;;;;;;;;;;;;;
1988-11-04;284.965;;;;;;;;;;;;;;;;;;
1988-11-07;282.649;;;;;;;;;;;;;;;;;;
1988-11-08;283.973;;;;;;;;;;;;;;;;;;
1988-11-09;282.145;;;;;;;;;;;;;;;;;;
1988-11-10;282.586;;;;;;;;;;;;;;;;;;
1988-11-11;276.628;;;;;;;;;;;;;;;;;;
1988-11-14;276.549;;;;;;;;;;;;;;;;;;
1988-11-15;277.213;;;;;;;;;;;;;;;;;;
1988-11-16;272.602;;;;;;;;;;;;;;;;;;
1988-11-17;273.422;;;;;;;;;;;;;;;;;;
1988-11-18;275.425;;;;;;;;;;;;;;;;;;
1988-11-21;275.189;;;;;;;;;;;;;;;;;;
1988-11-22;276.213;;;;;;;;;;;;;;;;;;
1988-11-23;278.093;;;;;;;;;;;;;;;;;;
1988-11-25;276.359;;;;;;;;;;;;;;;;;;
1988-11-28;277.889;;;;;;;;;;;;;;;;;;
1988-11-29;280.288;;;;;;;;;;;;;;;;;;
1988-11-30;283.176;;;;;;;;;;;;;;;;;;
1988-12-01;281.953;;;;;;;;;;;;;;;;;;
1988-12-02;281.308;;;;;;;;;;;;;;;;;;
1988-12-05;284.601;;;;;;;;;;;;;;;;;;
1988-12-06;287.394;;;;;;;;;;;;;;;;;;
1988-12-07;287.964;;;;;;;;;;;;;;;;;;
1988-12-08;286.352;;;;;;;;;;;;;;;;;;
1988-12-09;286.927;;;;;;;;;;;;;;;;;;
1988-12-12;286.434;;;;;;;;;;;;;;;;;;
1988-12-13;286.242;;;;;;;;;;;;;;;;;;
1988-12-14;285.217;;;;;;;;;;;;;;;;;;
1988-12-15;284.157;;;;;;;;;;;;;;;;;;
1988-12-16;286.258;;;;;;;;;;;;;;;;;;
1988-12-19;288.983;;;;;;;;;;;;;;;;;;
1988-12-20;287.504;;;;;;;;;;;;;;;;;;
1988-12-21;287.414;;;;;;;;;;;;;;;;;;
1988-12-22;286.889;;;;;;;;;;;;;;;;;;
1988-12-23;288.170;;;;;;;;;;;;;;;;;;
1988-12-27;287.101;;;;;;;;;;;;;;;;;;
1988-12-28;287.365;;;;;;;;;;;;;;;;;;
1988-12-29;289.808;;;;;;;;;;;;;;;;;;
1988-12-30;288.116;;;;;;;;;;;;;;;;;;
1989-01-03;285.650;;;;;;;;;;;;;;;;;;
1989-01-04;289.993;;;;;;;;;;;;;;;;;;
1989-01-05;290.606;;;;;;;;;;;;;;;;;;
1989-01-06;291.292;;;;;;;;;;;;;;;;;;
1989-01-09;291.646;;;;;;;;;;;;;;;;;;
1989-01-10;291.033;;;;;;;;;;;;;;;;;;
1989-01-11;292.725;;;;;;;;;;;;;;;;;;
1989-01-12;293.929;;;;;;;;;;;;;;;;;;
1989-01-13;294.716;;;;;;;;;;;;;;;;;;
1989-01-16;294.996;;;;;;;;;;;;;;;;;;
1989-01-17;294.390;;;;;;;;;;;;;;;;;;
1989-01-18;297.484;;;;;;;;;;;;;;;;;;
1989-01-19;297.873;;;;;;;;;;;;;;;;;;
1989-01-20;297.596;;;;;;;;;;;;;;;;;;
1989-01-23;295.440;;;;;;;;;;;;;;;;;;
1989-01-24;299.643;;;;;;;;;;;;;;;;;;
1989-01-25;300.348;;;;;;;;;;;;;;;;;;
1989-01-26;303.021;;;;;;;;;;;;;;;;;;
1989-01-27;305.238;;;;;;;;;;;;;;;;;;
1989-01-30;306.505;;;;;;;;;;;;;;;;;;
1989-01-31;309.214;;;;;;;;;;;;;;;;;;
1989-02-01;308.855;;;;;;;;;;;;;;;;;;
1989-02-02;308.762;;;;;;;;;;;;;;;;;;
1989-02-03;308.909;;;;;;;;;;;;;;;;;;
1989-02-06;308.164;;;;;;;;;;;;;;;;;;
1989-02-07;311.934;;;;;;;;;;;;;;;;;;
1989-02-08;310.918;;;;;;;;;;;;;;;;;;
1989-02-09;308.297;;;;;;;;;;;;;;;;;;
1989-02-10;304.192;;;;;;;;;;;;;;;;;;
1989-02-13;304.876;;;;;;;;;;;;;;;;;;
1989-02-14;304.197;;;;;;;;;;;;;;;;;;
1989-02-15;306.758;;;;;;;;;;;;;;;;;;
1989-02-16;307.357;;;;;;;;;;;;;;;;;;
1989-02-17;309.492;;;;;;;;;;;;;;;;;;
1989-02-21;308.688;;;;;;;;;;;;;;;;;;
1989-02-22;303.415;;;;;;;;;;;;;;;;;;
1989-02-23;304.687;;;;;;;;;;;;;;;;;;
1989-02-24;299.563;;;;;;;;;;;;;;;;;;
1989-02-27;300.378;;;;;;;;;;;;;;;;;;
1989-02-28;301.508;;;;;;;;;;;;;;;;;;
1989-03-01;299.773;;;;;;;;;;;;;;;;;;
1989-03-02;302.774;;;;;;;;;;;;;;;;;;
1989-03-03;304.063;;;;;;;;;;;;;;;;;;
1989-03-06;307.933;;;;;;;;;;;;;;;;;;
1989-03-07;306.979;;;;;;;;;;;;;;;;;;
1989-03-08;307.205;;;;;;;;;;;;;;;;;;
1989-03-09;307.178;;;;;;;;;;;;;;;;;;
1989-03-10;306.097;;;;;;;;;;;;;;;;;;
1989-03-13;308.683;;;;;;;;;;;;;;;;;;
1989-03-14;308.513;;;;;;;;;;;;;;;;;;
1989-03-15;310.125;;;;;;;;;;;;;;;;;;
1989-03-16;313.028;;;;;;;;;;;;;;;;;;
1989-03-17;305.992;;;;;;;;;;;;;;;;;;
1989-03-20;303.101;;;;;;;;;;;;;;;;;;
1989-03-21;304.575;;;;;;;;;;;;;;;;;;
1989-03-22;303.701;;;;;;;;;;;;;;;;;;
1989-03-23;302.123;;;;;;;;;;;;;;;;;;
1989-03-27;303.980;;;;;;;;;;;;;;;;;;
1989-03-28;305.061;;;;;;;;;;;;;;;;;;
1989-03-29;305.856;;;;;;;;;;;;;;;;;;
1989-03-30;306.076;;;;;;;;;;;;;;;;;;
1989-03-31;308.542;;;;;;;;;;;;;;;;;;
1989-04-03;310.208;;;;;;;;;;;;;;;;;;
1989-04-04;309.218;;;;;;;;;;;;;;;;;;
1989-04-05;310.200;;;;;;;;;;;;;;;;;;
1989-04-06;309.205;;;;;;;;;;;;;;;;;;
1989-04-07;311.163;;;;;;;;;;;;;;;;;;
1989-04-10;311.148;;;;;;;;;;;;;;;;;;
1989-04-11;312.601;;;;;;;;;;;;;;;;;;
1989-04-12;313.125;;;;;;;;;;;;;;;;;;
1989-04-13;310.441;;;;;;;;;;;;;;;;;;
1989-04-14;315.644;;;;;;;;;;;;;;;;;;
1989-04-17;316.043;;;;;;;;;;;;;;;;;;
1989-04-18;320.571;;;;;;;;;;;;;;;;;;
1989-04-19;321.760;;;;;;;;;;;;;;;;;;
1989-04-20;320.755;;;;;;;;;;;;;;;;;;
1989-04-21;324.340;;;;;;;;;;;;;;;;;;
1989-04-24;323.438;;;;;;;;;;;;;;;;;;
1989-04-25;321.456;;;;;;;;;;;;;;;;;;
1989-04-26;321.712;;;;;;;;;;;;;;;;;;
1989-04-27;324.489;;;;;;;;;;;;;;;;;;
1989-04-28;324.562;;;;;;;;;;;;;;;;;;
1989-05-01;324.110;;;;;;;;;;;;;;;;;;
1989-05-02;323.136;;;;;;;;;;;;;;;;;;
1989-05-03;323.239;;;;;;;;;;;;;;;;;;
1989-05-04;323.018;;;;;;;;;;;;;;;;;;
1989-05-05;322.954;;;;;;;;;;;;;;;;;;
1989-05-08;321.400;;;;;;;;;;;;;;;;;;
1989-05-09;320.742;;;;;;;;;;;;;;;;;;
1989-05-10;321.402;;;;;;;;;;;;;;;;;;
1989-05-11;322.628;;;;;;;;;;;;;;;;;;
1989-05-12;329.886;;;;;;;;;;;;;;;;;;
1989-05-15;332.459;;;;;;;;;;;;;;;;;;
1989-05-16;331.729;;;;;;;;;;;;;;;;;;
1989-05-17;334.051;;;;;;;;;;;;;;;;;;
1989-05-18;334.596;;;;;;;;;;;;;;;;;;
1989-05-19;338.047;;;;;;;;;;;;;;;;;;
1989-05-22;338.918;;;;;;;;;;;;;;;;;;
1989-05-23;335.070;;;;;;;;;;;;;;;;;;
1989-05-24;335.975;;;;;;;;;;;;;;;;;;
1989-05-25;336.087;;;;;;;;;;;;;;;;;;
1989-05-26;338.740;;;;;;;;;;;;;;;;;;
1989-05-30;336.141;;;;;;;;;;;;;;;;;;
1989-05-31;337.693;;;;;;;;;;;;;;;;;;
1989-06-01;339.253;;;;;;;;;;;;;;;;;;
1989-06-02;342.998;;;;;;;;;;;;;;;;;;
1989-06-05;339.379;;;;;;;;;;;;;;;;;;
1989-06-06;341.799;;;;;;;;;;;;;;;;;;
1989-06-07;344.657;;;;;;;;;;;;;;;;;;
1989-06-08;344.454;;;;;;;;;;;;;;;;;;
1989-06-09;344.514;;;;;;;;;;;;;;;;;;
1989-06-12;344.065;;;;;;;;;;;;;;;;;;
1989-06-13;341.629;;;;;;;;;;;;;;;;;;
1989-06-14;341.556;;;;;;;;;;;;;;;;;;
1989-06-15;337.611;;;;;;;;;;;;;;;;;;
1989-06-16;338.954;;;;;;;;;;;;;;;;;;
1989-06-19;339.574;;;;;;;;;;;;;;;;;;
1989-06-20;338.919;;;;;;;;;;;;;;;;;;
1989-06-21;338.110;;;;;;;;;;;;;;;;;;
1989-06-22;341.106;;;;;;;;;;;;;;;;;;
1989-06-23;346.043;;;;;;;;;;;;;;;;;;
1989-06-26;344.768;;;;;;;;;;;;;;;;;;
1989-06-27;346.722;;;;;;;;;;;;;;;;;;
1989-06-28;343.989;;;;;;;;;;;;;;;;;;
1989-06-29;337.521;;;;;;;;;;;;;;;;;;
1989-06-30;335.778;;;;;;;;;;;;;;;;;;
1989-07-03;337.191;;;;;;;;;;;;;;;;;;
1989-07-05;338.724;;;;;;;;;;;;;;;;;;
1989-07-06;339.733;;;;;;;;;;;;;;;;;;
1989-07-07;343.283;;;;;;;;;;;;;;;;;;
1989-07-10;345.596;;;;;;;;;;;;;;;;;;
1989-07-11;347.414;;;;;;;;;;;;;;;;;;
1989-07-12;348.505;;;;;;;;;;;;;;;;;;
1989-07-13;348.653;;;;;;;;;;;;;;;;;;
1989-07-14;350.693;;;;;;;;;;;;;;;;;;
1989-07-17;351.356;;;;;;;;;;;;;;;;;;
1989-07-18;350.226;;;;;;;;;;;;;;;;;;
1989-07-19;354.861;;;;;;;;;;;;;;;;;;
1989-07-20;352.514;;;;;;;;;;;;;;;;;;
1989-07-21;355.044;;;;;;;;;;;;;;;;;;
1989-07-24;352.748;;;;;;;;;;;;;;;;;;
1989-07-25;352.997;;;;;;;;;;;;;;;;;;
1989-07-26;357.441;;;;;;;;;;;;;;;;;;
1989-07-27;361.665;;;;;;;;;;;;;;;;;;
1989-07-28;361.848;;;;;;;;;;;;;;;;;;
1989-07-31;366.095;;;;;;;;;;;;;;;;;;
1989-08-01;363.768;;;;;;;;;;;;;;;;;;
1989-08-02;364.446;;;;;;;;;;;;;;;;;;
1989-08-03;365.034;;;;;;;;;;;;;;;;;;
1989-08-04;364.208;;;;;;;;;;;;;;;;;;
1989-08-07;370.104;;;;;;;;;;;;;;;;;;
1989-08-08;370.177;;;;;;;;;;;;;;;;;;
1989-08-09;367.691;;;;;;;;;;;;;;;;;;
1989-08-10;369.116;;;;;;;;;;;;;;;;;;
1989-08-11;365.483;;;;;;;;;;;;;;;;;;
1989-08-14;363.833;;;;;;;;;;;;;;;;;;
1989-08-15;365.603;;;;;;;;;;;;;;;;;;
1989-08-16;366.674;;;;;;;;;;;;;;;;;;
1989-08-17;365.411;;;;;;;;;;;;;;;;;;
1989-08-18;367.090;;;;;;;;;;;;;;;;;;
1989-08-21;361.470;;;;;;;;;;;;;;;;;;
1989-08-22;362.065;;;;;;;;;;;;;;;;;;
1989-08-23;365.792;;;;;;;;;;;;;;;;;;
1989-08-24;373.034;;;;;;;;;;;;;;;;;;
1989-08-25;372.016;;;;;;;;;;;;;;;;;;
1989-08-28;373.852;;;;;;;;;;;;;;;;;;
1989-08-29;371.531;;;;;;;;;;;;;;;;;;
1989-08-30;372.400;;;;;;;;;;;;;;;;;;
1989-08-31;373.252;;;;;;;;;;;;;;;;;;
1989-09-01;375.777;;;;;;;;;;;;;;;;;;
1989-09-05;374.584;;;;;;;;;;;;;;;;;;
1989-09-06;371.066;;;;;;;;;;;;;;;;;;
1989-09-07;370.137;;;;;;;;;;;;;;;;;;
1989-09-08;370.575;;;;;;;;;;;;;;;;;;
1989-09-11;369.554;;;;;;;;;;;;;;;;;;
1989-09-12;370.685;;;;;;;;;;;;;;;;;;
1989-09-13;367.250;;;;;;;;;;;;;;;;;;
1989-09-14;364.827;;;;;;;;;;;;;;;;;;
1989-09-15;366.856;;;;;;;;;;;;;;;;;;
1989-09-18;368.653;;;;;;;;;;;;;;;;;;
1989-09-19;368.621;;;;;;;;;;;;;;;;;;
1989-09-20;368.538;;;;;;;;;;;;;;;;;;
1989-09-21;367.780;;;;;;;;;;;;;;;;;;
1989-09-22;369.220;;;;;;;;;;;;;;;;;;
1989-09-25;366.381;;;;;;;;;;;;;;;;;;
1989-09-26;366.502;;;;;;;;;;;;;;;;;;
1989-09-27;367.334;;;;;;;;;;;;;;;;;;
1989-09-28;371.121;;;;;;;;;;;;;;;;;;
1989-09-29;371.738;;;;;;;;;;;;;;;;;;
1989-10-02;373.593;;;;;;;;;;;;;;;;;;
1989-10-03;377.829;;;;;;;;;;;;;;;;;;
1989-10-04;380.264;;;;;;;;;;;;;;;;;;
1989-10-05;380.296;;;;;;;;;;;;;;;;;;
1989-10-06;382.252;;;;;;;;;;;;;;;;;;
1989-10-09;383.339;;;;;;;;;;;;;;;;;;
1989-10-10;382.630;;;;;;;;;;;;;;;;;;
1989-10-11;380.356;;;;;;;;;;;;;;;;;;
1989-10-12;378.651;;;;;;;;;;;;;;;;;;
1989-10-13;355.488;;;;;;;;;;;;;;;;;;
1989-10-16;365.359;;;;;;;;;;;;;;;;;;
1989-10-17;363.579;;;;;;;;;;;;;;;;;;
1989-10-18;364.223;;;;;;;;;;;;;;;;;;
1989-10-19;369.953;;;;;;;;;;;;;;;;;;
1989-10-20;369.988;;;;;;;;;;;;;;;;;;
1989-10-23;367.548;;;;;;;;;;;;;;;;;;
1989-10-24;366.348;;;;;;;;;;;;;;;;;;
1989-10-25;365.116;;;;;;;;;;;;;;;;;;
1989-10-26;360.317;;;;;;;;;;;;;;;;;;
1989-10-27;357.261;;;;;;;;;;;;;;;;;;
1989-10-30;357.334;;;;;;;;;;;;;;;;;;
1989-10-31;363.106;;;;;;;;;;;;;;;;;;
1989-11-01;364.013;;;;;;;;;;;;;;;;;;
1989-11-02;361.312;;;;;;;;;;;;;;;;;;
1989-11-03;360.406;;;;;;;;;;;;;;;;;;
1989-11-06;355.186;;;;;;;;;;;;;;;;;;
1989-11-07;357.694;;;;;;;;;;;;;;;;;;
1989-11-08;361.277;;;;;;;;;;;;;;;;;;
1989-11-09;359.695;;;;;;;;;;;;;;;;;;
1989-11-10;362.503;;;;;;;;;;;;;;;;;;
1989-11-13;363.119;;;;;;;;;;;;;;;;;;
1989-11-14;361.500;;;;;;;;;;;;;;;;;;
1989-11-15;364.247;;;;;;;;;;;;;;;;;;
1989-11-16;364.355;;;;;;;;;;;;;;;;;;
1989-11-17;365.504;;;;;;;;;;;;;;;;;;
1989-11-20;363.126;;;;;;;;;;;;;;;;;;
1989-11-21;363.388;;;;;;;;;;;;;;;;;;
1989-11-22;365.871;;;;;;;;;;;;;;;;;;
1989-11-24;368.119;;;;;;;;;;;;;;;;;;
1989-11-27;370.036;;;;;;;;;;;;;;;;;;
1989-11-28;370.265;;;;;;;;;;;;;;;;;;
1989-11-29;367.950;;;;;;;;;;;;;;;;;;
1989-11-30;370.511;;;;;;;;;;;;;;;;;;
1989-12-01;375.519;;;;;;;;;;;;;;;;;;
1989-12-04;376.523;;;;;;;;;;;;;;;;;;
1989-12-05;374.618;;;;;;;;;;;;;;;;;;
1989-12-06;373.520;;;;;;;;;;;;;;;;;;
1989-12-07;372.517;;;;;;;;;;;;;;;;;;
1989-12-08;373.699;;;;;;;;;;;;;;;;;;
1989-12-11;373.718;;;;;;;;;;;;;;;;;;
1989-12-12;377.145;;;;;;;;;;;;;;;;;;
1989-12-13;378.251;;;;;;;;;;;;;;;;;;
1989-12-14;376.304;;;;;;;;;;;;;;;;;;
1989-12-15;375.378;;;;;;;;;;;;;;;;;;
1989-12-18;368.571;;;;;;;;;;;;;;;;;;
1989-12-19;367.274;;;;;;;;;;;;;;;;;;
1989-12-20;367.689;;;;;;;;;;;;;;;;;;
1989-12-21;369.776;;;;;;;;;;;;;;;;;;
1989-12-22;372.807;;;;;;;;;;;;;;;;;;
1989-12-26;372.232;;;;;;;;;;;;;;;;;;
1989-12-27;374.378;;;;;;;;;;;;;;;;;;
1989-12-28;376.382;;;;;;;;;;;;;;;;;;
1989-12-29;379.409;;;;;;;;;;;;;;;;;;
1990-01-02;386.162;;;;;;;;;;;;;;;;;;
1990-01-03;385.171;;;;;;;;;;;;;;;;;;
1990-01-04;382.018;;;;;;;;;;;;;;;;;;
1990-01-05;378.299;;;;;;;;;;;;;;;;;;
1990-01-08;380.039;;;;;;;;;;;;;;;;;;
1990-01-09;375.564;;;;;;;;;;;;;;;;;;
1990-01-10;373.087;;;;;;;;;;;;;;;;;;
1990-01-11;374.398;;;;;;;;;;;;;;;;;;
1990-01-12;365.223;;;;;;;;;;;;;;;;;;
1990-01-15;362.075;;;;;;;;;;;;;;;;;;
1990-01-16;366.121;;;;;;;;;;;;;;;;;;
1990-01-17;362.536;;;;;;;;;;;;;;;;;;
1990-01-18;363.384;;;;;;;;;;;;;;;;;;
1990-01-19;364.427;;;;;;;;;;;;;;;;;;
1990-01-22;355.040;;;;;;;;;;;;;;;;;;
1990-01-23;356.364;;;;;;;;;;;;;;;;;;
1990-01-24;348.436;;;;;;;;;;;;;;;;;;
1990-01-25;350.515;;;;;;;;;;;;;;;;;;
1990-01-26;350.246;;;;;;;;;;;;;;;;;;
1990-01-29;349.674;;;;;;;;;;;;;;;;;;
1990-01-30;347.375;;;;;;;;;;;;;;;;;;
1990-01-31;353.937;;;;;;;;;;;;;;;;;;
1990-02-01;353.678;;;;;;;;;;;;;;;;;;
1990-02-02;356.025;;;;;;;;;;;;;;;;;;
1990-02-05;357.283;;;;;;;;;;;;;;;;;;
1990-02-06;355.054;;;;;;;;;;;;;;;;;;
1990-02-07;359.530;;;;;;;;;;;;;;;;;;
1990-02-08;358.699;;;;;;;;;;;;;;;;;;
1990-02-09;359.575;;;;;;;;;;;;;;;;;;
1990-02-12;355.889;;;;;;;;;;;;;;;;;;
1990-02-13;357.009;;;;;;;;;;;;;;;;;;
1990-02-14;358.099;;;;;;;;;;;;;;;;;;
1990-02-15;361.230;;;;;;;;;;;;;;;;;;
1990-02-16;358.987;;;;;;;;;;;;;;;;;;
1990-02-20;353.910;;;;;;;;;;;;;;;;;;
1990-02-21;353.567;;;;;;;;;;;;;;;;;;
1990-02-22;351.484;;;;;;;;;;;;;;;;;;
1990-02-23;349.900;;;;;;;;;;;;;;;;;;
1990-02-26;354.875;;;;;;;;;;;;;;;;;;
1990-02-27;356.661;;;;;;;;;;;;;;;;;;
1990-02-28;358.496;;;;;;;;;;;;;;;;;;
1990-03-01;359.457;;;;;;;;;;;;;;;;;;
1990-03-02;362.485;;;;;;;;;;;;;;;;;;
1990-03-05;360.681;;;;;;;;;;;;;;;;;;
1990-03-06;365.242;;;;;;;;;;;;;;;;;;
1990-03-07;364.194;;;;;;;;;;;;;;;;;;
1990-03-08;367.793;;;;;;;;;;;;;;;;;;
1990-03-09;365.420;;;;;;;;;;;;;;;;;;
1990-03-12;366.243;;;;;;;;;;;;;;;;;;
1990-03-13;363.371;;;;;;;;;;;;;;;;;;
1990-03-14;364.318;;;;;;;;;;;;;;;;;;
1990-03-15;365.626;;;;;;;;;;;;;;;;;;
1990-03-16;369.789;;;;;;;;;;;;;;;;;;
1990-03-19;371.558;;;;;;;;;;;;;;;;;;
1990-03-20;369.465;;;;;;;;;;;;;;;;;;
1990-03-21;367.489;;;;;;;;;;;;;;;;;;
1990-03-22;363.110;;;;;;;;;;;;;;;;;;
1990-03-23;364.769;;;;;;;;;;;;;;;;;;
1990-03-26;365.436;;;;;;;;;;;;;;;;;;
1990-03-27;369.640;;;;;;;;;;;;;;;;;;
1990-03-28;370.190;;;;;;;;;;;;;;;;;;
1990-03-29;368.881;;;;;;;;;;;;;;;;;;
1990-03-30;367.995;;;;;;;;;;;;;;;;;;
1990-04-02;366.724;;;;;;;;;;;;;;;;;;
1990-04-03;372.125;;;;;;;;;;;;;;;;;;
1990-04-04;369.533;;;;;;;;;;;;;;;;;;
1990-04-05;369.151;;;;;;;;;;;;;;;;;;
1990-04-06;368.483;;;;;;;;;;;;;;;;;;
1990-04-09;369.888;;;;;;;;;;;;;;;;;;
1990-04-10;370.647;;;;;;;;;;;;;;;;;;
1990-04-11;370.486;;;;;;;;;;;;;;;;;;
1990-04-12;373.142;;;;;;;;;;;;;;;;;;
1990-04-16;373.611;;;;;;;;;;;;;;;;;;
1990-04-17;373.553;;;;;;;;;;;;;;;;;;
1990-04-18;369.275;;;;;;;;;;;;;;;;;;
1990-04-19;366.431;;;;;;;;;;;;;;;;;;
1990-04-20;363.223;;;;;;;;;;;;;;;;;;
1990-04-23;358.853;;;;;;;;;;;;;;;;;;
1990-04-24;358.130;;;;;;;;;;;;;;;;;;
1990-04-25;359.980;;;;;;;;;;;;;;;;;;
1990-04-26;361.004;;;;;;;;;;;;;;;;;;
